text,label,text_clean,final_level
"bulan sebelumnya saya makan di sana resto nya sedang renovasi sehingga sangat tidak nyaman . sekarang renovasi nya sudah selesai , hanya saja tidak diikuti dengan mutu pelayanan yang baik . harus bersusah payah panggil pelayan untuk pesan menu dan membersihkan meja . memang rasa makanan nya lumayan , walau sewaktu bayar tagihan agak gimana gitu karena harga nya mahal .",negative,bulan sebelumnya saya makan di sana resto nya sedang renovasi sehingga sangat tidak nyaman sekarang renovasi nya sudah selesai hanya saja tidak diikuti dengan mutu pelayanan yang baik harus bersusah payah panggil pelayan untuk pesan menu dan membersihkan meja memang rasa makanan nya lumayan walau sewaktu bayar tagihan agak gimana gitu karena harga nya mahal,2
sekarang saya suda terlalu membenci kalian online shop zalora,negative,sekarang saya suda terlalu membenci kalian online shop zalora,2
"tidak tahu diri banget lo ! sudah jelas-jelas gue benci sama lo , ngapain lo masih dekat-dekat ? tidak sudi ya gue",negative,tidak tahu diri banget lo sudah jelasjelas gue benci sama lo ngapain lo masih dekatdekat tidak sudi ya gue,2
kenapa mahasiswa diam saja dan tidak mengeluarkan kartu kuning ya untuk dpr terkait uu md3 ? apa sempritan itu tajam ke presiden tapi tumpul ke parlemen ? kayak nya iya sih,negative,kenapa mahasiswa diam saja dan tidak mengeluarkan kartu kuning ya untuk dpr terkait uu md3 apa sempritan itu tajam ke presiden tapi tumpul ke parlemen kayak nya iya sih,2
saya benar-benar kecewa dengan pelayanan otten ville bandung,negative,saya benarbenar kecewa dengan pelayanan otten ville bandung,2
lagi lapar kemari . eh enggak tahu nya rasanya biasa sekali makan be 2 setelah 700k .,negative,lagi lapar kemari eh enggak tahu nya rasanya biasa sekali makan be 2 setelah 700k,2
masih sangat kecewa dengan koneksi nya smartfren . padahal sekarang lagi promo besar-besar - an ! payah !,negative,masih sangat kecewa dengan koneksi nya smartfren padahal sekarang lagi promo besarbesar an payah,2
"tak merasa mengusung , demokrat kecewa baligo balon bupati garut berlogo partai bertebaran",negative,tak merasa mengusung demokrat kecewa baligo balon bupati garut berlogo partai bertebaran,2
menyesal makan ini : pedas banget woy !,negative,menyesal makan ini pedas banget woy,2
"tempat nya homo banget jadi feel at home , pelayanan nya ramah dan cepat . memesan bistik ayam saos nya terlalu sering dan lychee es itu nya kurang enak . sama yang parah adalah ada lalat keliweran .",negative,tempat nya homo banget jadi feel at home pelayanan nya ramah dan cepat memesan bistik ayam saos nya terlalu sering dan lychee es itu nya kurang enak sama yang parah adalah ada lalat keliweran,2
"kaum onta goblok goblok sih , jadi gampang di tipu sama aweh",negative,kaum onta goblok goblok sih jadi gampang di tipu sama aweh,2
"misalkan saat ini tentara mengkudeta presiden ri , maka anda akan : mendukung presiden , mendukung kudeta , bersikap netral ?",negative,misalkan saat ini tentara mengkudeta presiden ri maka anda akan mendukung presiden mendukung kudeta bersikap netral,2
"sudah lama enggak sampai nih . sudah sebulan loh , pelanggan marah-marah . gimana sih .",negative,sudah lama enggak sampai nih sudah sebulan loh pelanggan marahmarah gimana sih,2
"laskar cabul syariah tidak fu nya kemaluan yaah , kemarin kata nya mau boikot froduk kafir , sudah tahu facebook milik kafirun , eh masih ngarepin froduk tersebut , semoga laskar cabul fpi diberi lapang dubur , amin yra",negative,laskar cabul syariah tidak fu nya kemaluan yaah kemarin kata nya mau boikot froduk kafir sudah tahu facebook milik kafirun eh masih ngarepin froduk tersebut semoga laskar cabul fpi diberi lapang dubur amin yra,2
"bacot , lu bisa nya beli indosat itu saja pakai protes grgr sinyal busuk , gadibales marah",negative,bacot lu bisa nya beli indosat itu saja pakai protes grgr sinyal busuk gadibales marah,2
"dulu dari tempat yang sama , gayus tambunan bisa bebas berkeliaran ke luar negeri . kita tentu tidak ingin jika ahok menjadi gayus selanjutnya , bukan .",negative,dulu dari tempat yang sama gayus tambunan bisa bebas berkeliaran ke luar negeri kita tentu tidak ingin jika ahok menjadi gayus selanjutnya bukan,2
produk yang dikeluarkan dari lazada bikin saya tidak suka belanja online,negative,produk yang dikeluarkan dari lazada bikin saya tidak suka belanja online,2
anak ingusan tahi ke sini aza sialan aku anak timur jangan asal kasih kartu kuning . pak jokowi adalah bapak bagi kami anak timur jangan asal kasih kartu setan ?,negative,anak ingusan tahi ke sini aza sialan aku anak timur jangan asal kasih kartu kuning pak jokowi adalah bapak bagi kami anak timur jangan asal kasih kartu setan,2
sudah mengerjakan susah payah dan dosen nya aakan masuk . woy bisa jadi dosen tidak sih . mau marah saja gua,negative,sudah mengerjakan susah payah dan dosen nya aakan masuk woy bisa jadi dosen tidak sih mau marah saja gua,2
hari ini sangat melelahkan,negative,hari ini sangat melelahkan,2
"kiranya kini ada yang hendak mendaur ulang rebrending sby di tahun 2004 silam , lebih parah disalami rakyat nya sendiri dengan menampakkan muka masam dan tidak memandang meski menerima jabat tangan konstituen nya .",negative,kiranya kini ada yang hendak mendaur ulang rebrending sby di tahun 2004 silam lebih parah disalami rakyat nya sendiri dengan menampakkan muka masam dan tidak memandang meski menerima jabat tangan konstituen nya,2
saya semakin membenci jne karena pengiriman nya selalu telat,negative,saya semakin membenci jne karena pengiriman nya selalu telat,2
bodoamat mau bumi itu bulat atau datar yang aku mau mengembalikan kuota 30 tiga gue,negative,bodoamat mau bumi itu bulat atau datar yang aku mau mengembalikan kuota 30 tiga gue,2
telkomsel hayoloh pulsa aku tersedot banyak cuma gara gara eror tidak bisa paketkan internet tadi ! aku ingin marah !,negative,telkomsel hayoloh pulsa aku tersedot banyak cuma gara gara eror tidak bisa paketkan internet tadi aku ingin marah,2
by the way agak dikit menyesal sih beli binder di deoni dan tadi ke gramed harga nya beda dikit doang dan warna nya macam-macam .,negative,by the way agak dikit menyesal sih beli binder di deoni dan tadi ke gramed harga nya beda dikit doang dan warna nya macammacam,2
"penjual kurang bertanggungjawab , tidak ada itikad baik . kalau barang display ataupun apa lebih baik diberitahu ke buyer biar sama-sama enak . tidak ada barang baru tetapi layar guard lecet-lecet seperti tergesek .",negative,penjual kurang bertanggungjawab tidak ada itikad baik kalau barang display ataupun apa lebih baik diberitahu ke buyer biar samasama enak tidak ada barang baru tetapi layar guard lecetlecet seperti tergesek,2
"tasikmalaya macet kalau di alun-alun kota , pusat belanja , sama kalau ada galian doang",negative,tasikmalaya macet kalau di alunalun kota pusat belanja sama kalau ada galian doang,2
mau marah-marah ke indosat rasanya .,negative,mau marahmarah ke indosat rasanya,2
indonesia hancur 2030 ? mungkin kau sudah mati duluan . sudah tua juga .,negative,indonesia hancur 2030 mungkin kau sudah mati duluan sudah tua juga,2
"ulama di dzolimi , tetapi anies hanya diam ! anies itu hanya memanfaatkan suara islam untuk politik .",negative,ulama di dzolimi tetapi anies hanya diam anies itu hanya memanfaatkan suara islam untuk politik,2
pedas . tetapi enak . kerupuk pangsit nya favorit . kalau ke sana dan belum pernah coba mending kasih tahu dulu jangan terlalu pedas . bakpao nya lumayan,negative,pedas tetapi enak kerupuk pangsit nya favorit kalau ke sana dan belum pernah coba mending kasih tahu dulu jangan terlalu pedas bakpao nya lumayan,2
messi payah tidak bisa bikin argentina sampai final lagi .,negative,messi payah tidak bisa bikin argentina sampai final lagi,2
ustad dan pengikut nya sama-sama geblek . selamat menikmati menu penjara .,negative,ustad dan pengikut nya samasama geblek selamat menikmati menu penjara,2
fadli zon . fahri hamzah . sama sama manusia yang tidak beradab,negative,fadli zon fahri hamzah sama sama manusia yang tidak beradab,2
"dahulu , selalu mampir ke sini , harga oke , makanan oke , sate babi nya mantap sekarang , mungkin tanggal 3 juli 2016 kemarin menjadi saat terakhir ke sana , saya sangat kecewa , harga sekarang semakin mahal dibanding dengan rasa , tempat , kebersihan , apalagi disajikan sate babi bagian usus yang sudah asam rasanya",negative,dahulu selalu mampir ke sini harga oke makanan oke sate babi nya mantap sekarang mungkin tanggal 3 juli 2016 kemarin menjadi saat terakhir ke sana saya sangat kecewa harga sekarang semakin mahal dibanding dengan rasa tempat kebersihan apalagi disajikan sate babi bagian usus yang sudah asam rasanya,2
saya memilih prabowo karena tidak suka dengan jokowi,negative,saya memilih prabowo karena tidak suka dengan jokowi,2
"ini jne kalau kerja yang benar dong , masa status nya delivered sedangkan barang belum diterima , kacau !",negative,ini jne kalau kerja yang benar dong masa status nya delivered sedangkan barang belum diterima kacau,2
"pesan white yang dikirim gold , entah sengaja atau tidak teliti",negative,pesan white yang dikirim gold entah sengaja atau tidak teliti,2
makanan oke . parkiran susah bener sampai berputar 3x . saran : parkir di braga hotel saja terus jalan kaki . restoran di area perumahan .,negative,makanan oke parkiran susah bener sampai berputar 3x saran parkir di braga hotel saja terus jalan kaki restoran di area perumahan,2
ini dia pengupload obrolan fitnah mesum rizieq,negative,ini dia pengupload obrolan fitnah mesum rizieq,2
"kenapa tidak rekomendasi ? 1 . pempek belum matang , tapi sudah disajikan 2 . pesan sorabi , sudah lama pakai bonus lalat 3 . pesan iga bakar coet , di menu dapat bintang 3 , realita nya tidak enak sama sekali 4 . sorabi kinca dingin , yang datang ternyata sorabi pakai sirop kopyor , nama nya kinca bukan nya air gulu merah ya ? secara keseluruhan baik , tidak puas sama pelayanan dan kualitas makanan di .",negative,kenapa tidak rekomendasi 1 pempek belum matang tapi sudah disajikan 2 pesan sorabi sudah lama pakai bonus lalat 3 pesan iga bakar coet di menu dapat bintang 3 realita nya tidak enak sama sekali 4 sorabi kinca dingin yang datang ternyata sorabi pakai sirop kopyor nama nya kinca bukan nya air gulu merah ya secara keseluruhan baik tidak puas sama pelayanan dan kualitas makanan di,2
"crowne plaza hotel bandung , mengecewakan ! jam 16.35 tidak bisa cek in , kata nya kamar masih dibereskan .",negative,crowne plaza hotel bandung mengecewakan jam 1635 tidak bisa cek in kata nya kamar masih dibereskan,2
"lgbt virus , pelaku nya harus dikarantina , biar tidak menular .",negative,lgbt virus pelaku nya harus dikarantina biar tidak menular,2
"sebarkan , zaadit tidak ikut ke asmat . janji palsu terus saja dia .",negative,sebarkan zaadit tidak ikut ke asmat janji palsu terus saja dia,2
"belum apa-apa tk 50 juta kepada saya aktivis petani , saya rela jaminkan aset saya pesan langsung petani yang sekarat belum kerja tk mobil land cruiser harga 2 m untuk survey ke daerah buih untuk rakyat .",negative,belum apaapa tk 50 juta kepada saya aktivis petani saya rela jaminkan aset saya pesan langsung petani yang sekarat belum kerja tk mobil land cruiser harga 2 m untuk survey ke daerah buih untuk rakyat,2
"siapapun gubernur Jakarta . yang penting bukan ahok ! manusia gede bacot , angkuh , sombong , sok kuasa , pengecut , sok ju2r , ego nya tggi , dan lain-lain , dll.",negative,siapapun gubernur jakarta yang penting bukan ahok manusia gede bacot angkuh sombong sok kuasa pengecut sok ju2r ego nya tggi dan lainlain dll,2
"jangankan mengurus provinsi , mengurus rt saja saya yakin rusak . anies baswedan tidak pernah punya record dia punya prestasi . sandiaga uno sebagai pengusaha menjadi hebat karena men uno . pada dasar nya mereka berdua adalah dua orang idiot yang diperalat gerombolan yang mengincar apbd jakarta .",negative,jangankan mengurus provinsi mengurus rt saja saya yakin rusak anies baswedan tidak pernah punya record dia punya prestasi sandiaga uno sebagai pengusaha menjadi hebat karena men uno pada dasar nya mereka berdua adalah dua orang idiot yang diperalat gerombolan yang mengincar apbd jakarta,2
"pada bilang di sini pasta nya enak . tapi setelah coba , dari 2 minuman dan 2 makanan , yang rasanya benar cuma 1 minuman . pasta cream saus nya biasa saja dan kurang berasa . thai itu nya aneh , pasta panggang nya tidak jelas rasanya . hanya kemakan 2 suap .",negative,pada bilang di sini pasta nya enak tapi setelah coba dari 2 minuman dan 2 makanan yang rasanya benar cuma 1 minuman pasta cream saus nya biasa saja dan kurang berasa thai itu nya aneh pasta panggang nya tidak jelas rasanya hanya kemakan 2 suap,2
tidak tabah,negative,tidak tabah,2
sabun lifeboy mahal banget sekarang,negative,sabun lifeboy mahal banget sekarang,2
baso malang karapitan ciwalk ini boleh dibilang dulu waktu masa-masa kuliah kalau ke bandung jadi tempat favorit saya karena rasanya yang enak beda dari bakso yang ada di mal-mal tapi kini rasa dan porsi nya menjadi lebih kecil dan kurang enak apalagi kuah nya kurang panas jadi kesal makan nya,negative,baso malang karapitan ciwalk ini boleh dibilang dulu waktu masamasa kuliah kalau ke bandung jadi tempat favorit saya karena rasanya yang enak beda dari bakso yang ada di malmal tapi kini rasa dan porsi nya menjadi lebih kecil dan kurang enak apalagi kuah nya kurang panas jadi kesal makan nya,2
kesal saja dengan kelakuan nyinyir terus kelompok sebelah .,negative,kesal saja dengan kelakuan nyinyir terus kelompok sebelah,2
"entah kenapa , saya sangat kesal dengan berbagai konflik horizontal .",negative,entah kenapa saya sangat kesal dengan berbagai konflik horizontal,2
apa alasan nya nabi muhammad tidak boleh digambar ? takut beliau disembah ? siapa yang mau menyembah gambar ? pakai otak dong !,negative,apa alasan nya nabi muhammad tidak boleh digambar takut beliau disembah siapa yang mau menyembah gambar pakai otak dong,2
kebodohan yang begitu jelas . kapan bisa menikmati hiburan berkualitas kalau hasil produk nya kayak kamu,negative,kebodohan yang begitu jelas kapan bisa menikmati hiburan berkualitas kalau hasil produk nya kayak kamu,2
"ketika jenuh sama kerjaan , apalagi pas tanggal tua begini , ingatlah , toner mahal bebek , sudah mau setelah itu .",negative,ketika jenuh sama kerjaan apalagi pas tanggal tua begini ingatlah toner mahal bebek sudah mau setelah itu,2
gila indosat lemah otak banget malam ini bawaan nya mau marah saja menonton ruang guru,negative,gila indosat lemah otak banget malam ini bawaan nya mau marah saja menonton ruang guru,2
probowo masih mau maju apa tidak malu itu,negative,probowo masih mau maju apa tidak malu itu,2
"makanan nya biasa saja . ya harga bisa dibilang relatif . mendekati mahal . saya berdua sama istri hanya pesan 2 nasi putih , mi net - teh , 2 bandrek , 2 aqua , kroket lengket , udang goreng tepung , kena 150k . ditambah pajak ppn pelayanan 50k . total yang kami habis kan 200.001 . sawah nya pun biasa menurut saya .",negative,makanan nya biasa saja ya harga bisa dibilang relatif mendekati mahal saya berdua sama istri hanya pesan 2 nasi putih mi net teh 2 bandrek 2 aqua kroket lengket udang goreng tepung kena 150k ditambah pajak ppn pelayanan 50k total yang kami habis kan 200001 sawah nya pun biasa menurut saya,2
